DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2010-08,-1.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2010-09,-1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2010-10,-0.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2010-11,-0.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2010-12,-0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2011-01,0.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2011-02,0.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2011-03,1.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2011-04,1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2011-05,1.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2011-06,1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2011-07,1.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2011-08,1.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2011-09,1.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2011-10,1.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2011-11,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2011-12,1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2012-01,1.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2012-02,1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2012-03,2.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2012-04,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2012-05,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2012-06,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2012-07,2.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2012-08,2.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2012-09,2.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2012-10,2.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2012-11,1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2012-12,1.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2013-01,1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2013-02,1.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2013-03,0.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2013-04,0.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2013-05,0.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2013-06,0.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2013-07,0.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2013-08,0.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2013-09,0.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2013-10,-0.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2013-11,0.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2013-12,0.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2014-01,0.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2014-02,0.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2014-03,0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2014-04,0.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2014-05,0.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2014-06,0.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2014-07,0.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2014-08,0.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2014-09,0.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2014-10,0.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2014-11,0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2014-12,-0.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2015-01,-0.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2015-02,-0.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2015-03,-0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2015-04,-0.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2015-05,0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2015-06,0.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2015-07,0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2015-08,0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2015-09,-0.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2015-10,-0.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2015-11,-0.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2015-12,0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2016-01,0.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2016-02,-0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2016-03,-0.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2016-04,-0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2016-05,-0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2016-06,0.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2016-07,0.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2016-08,-0.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2016-09,-0.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2016-10,-0.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2016-11,-0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2016-12,-0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2017-01,0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2017-02,0.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2017-03,0.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2017-04,0.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2017-05,0.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2017-06,-0.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2017-07,-0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2017-08,0.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2017-09,0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2017-10,0.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2017-11,0.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2017-12,0.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2018-01,0.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2018-02,0.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2018-03,0.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2018-04,-0.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2018-05,0.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2018-06,0.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2018-07,1.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2018-08,0.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2018-09,1.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2018-10,1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2018-11,0.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2018-12,0.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2019-01,0.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2019-02,0.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2019-03,1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2019-04,1.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2019-05,1.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2019-06,1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2019-07,0.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2019-08,0.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2019-09,0.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2019-10,0.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2019-11,0.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2019-12,1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2020-01,1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2020-02,0.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2020-03,0.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2020-04,-0.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2020-05,-0.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2020-06,-0.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2020-07,-0.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2020-08,-1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2020-09,-1.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2020-10,-1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2020-11,-1.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2020-12,-1.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2021-01,-0.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2021-02,-0.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2021-03,0.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2021-04,1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2021-05,1.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2021-06,1.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2021-07,2.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2021-08,3.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2021-09,3.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2021-10,5.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2021-11,5.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2021-12,5.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2022-01,5.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2022-02,5.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2022-03,6.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2022-04,7.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2022-05,8.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IE,2022-06,9.6,e
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1997-01,2.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1997-02,1.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1997-03,1.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1997-04,2.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1997-05,1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1997-06,1.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1997-07,1.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1997-08,1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1997-09,1.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1997-10,2.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1997-11,1.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1997-12,2.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1998-01,2.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1998-02,1.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1998-03,2.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1998-04,1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1998-05,2.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1998-06,2.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1998-07,1.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1998-08,0.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1998-09,0.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1998-10,0.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1998-11,0.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1998-12,0.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1999-01,0.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1999-02,0.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1999-03,0.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1999-04,0.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1999-05,1.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1999-06,1.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1999-07,2.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1999-08,3.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1999-09,3.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1999-10,4.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1999-11,3.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,1999-12,4.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2000-01,4.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2000-02,4.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2000-03,4.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2000-04,5.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2000-05,5.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2000-06,4.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2000-07,5.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2000-08,4.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2000-09,3.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2000-10,3.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2000-11,4.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2000-12,3.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2001-01,3.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2001-02,3.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2001-03,4.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2001-04,4.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2001-05,5.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2001-06,7.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2001-07,7.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2001-08,8.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2001-09,8.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2001-10,8.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2001-11,8.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2001-12,9.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2002-01,9.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2002-02,9.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2002-03,9.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2002-04,7.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2002-05,6.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2002-06,4.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2002-07,4.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2002-08,3.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2002-09,3.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2002-10,3.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2002-11,2.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2002-12,1.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2003-01,1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2003-02,1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2003-03,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2003-04,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2003-05,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2003-06,1.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2003-07,0.9,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2003-08,1.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2003-09,1.2,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2003-10,1.1,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2003-11,1.6,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2003-12,1.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2004-01,1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2004-02,1.4,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2004-03,1.0,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2004-04,1.5,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2004-05,2.3,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2004-06,2.8,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2004-07,2.7,
ESTAT:PRC_HICP_MANR(1.0),01/07/22 11:00:00,M,RCH_A,CP00,IS,2004-08,3.0,
